"Step","transfer_0.9_load_optimizer_check_seed3 - 8cover_rate"
"14910000","0.8456"
"15015000","0.8418"
"15120000","0.8455"
"15225000","0.8515499999999999"
"15330000","0.8549"
"15435000","0.83775"
"15540000","0.8574999999999999"
"15645000","0.8558"
"15750000","0.86325"
"15855000","0.8649499999999999"
"15960000","0.85615"
"16065000","0.8609"
"16170000","0.8735499999999999"
"16275000","0.87735"
"16380000","0.86875"
"16485000","0.85585"
"16590000","0.87295"
"16695000","0.88295"
"16800000","0.88445"
"16905000","0.8775"
"17010000","0.8681500000000001"
"17115000","0.87455"
"17220000","0.8816999999999999"
"17325000","0.86625"
"17430000","0.8726"
"17535000","0.8647"
"17640000","0.8694"
"17745000","0.87775"
"17850000","0.87275"
"17955000","0.88425"
"18060000","0.89025"
"18165000","0.8983"
"18270000","0.90275"
"18375000","0.9073"
"18480000","0.91145"
"18585000","0.9043"
"18690000","0.8982"
"18795000","0.9059"
"18900000","0.8862000000000001"
"19005000","0.8848999999999999"
"19110000","0.8909"
"19215000","0.88625"
"19320000","0.8845"
"19425000","0.8725"
"19530000","0.8686999999999999"
"19635000","0.879"
"19740000","0.86565"
"19845000","0.8743"
"19950000","0.8805999999999999"
"20055000","0.882"
"20160000","0.8903499999999999"
"20265000","0.8895"
"20370000","0.8861"
"20475000","0.8921999999999999"
"20580000","0.89005"
"20685000","0.89725"
"20790000","0.8953999999999999"
"20895000","0.8934500000000001"
"21000000","0.89905"
"21105000","0.90545"
"21210000","0.8973999999999999"
"21315000","0.9063"
"21420000","0.91185"
"21525000","0.90145"
"21630000","0.8964500000000001"
"21735000","0.89665"
"21840000","0.88625"
"21945000","0.88855"
"22050000","0.8943499999999999"
"22155000","0.89255"
"22260000","0.8963499999999999"
"22365000","0.90115"
"22470000","0.88835"
"22575000","0.88495"
"22680000","0.8846499999999999"
"22785000","0.8816999999999999"
"22890000","0.8971"
"22995000","0.90025"
"23100000","0.8999499999999999"
"23205000","0.8983"
"23310000","0.8998999999999999"
"23415000","0.9075"
"23520000","0.91165"
"23625000","0.8847999999999999"
"23730000","0.8774500000000001"
"23835000","0.88185"
"23940000","0.8917999999999999"
"24045000","0.89215"
"24150000","0.88375"
"24255000","0.8957"
"24360000","0.9058"
"24465000","0.90625"
"24570000","0.90875"
"24675000","0.9166"
"24780000","0.9132"
"24885000","0.91435"
"24990000","0.9089"
"25095000","0.90595"
"25200000","0.8889499999999999"
"25305000","0.8933499999999999"
"25410000","0.88975"
"25515000","0.88925"
"25620000","0.88855"
"25725000","0.88795"
"25830000","0.8796499999999999"
"25935000","0.8917"
"26040000","0.88725"
"26145000","0.8773500000000001"
"26250000","0.8766499999999999"
"26355000","0.87025"
"26460000","0.8829"
"26565000","0.9044"
"26670000","0.89395"
"26775000","0.8950999999999999"
"26880000","0.8865999999999999"
"26985000","0.8957"
"27090000","0.901"
"27195000","0.90155"
"27300000","0.90495"
"27405000","0.903"
"27510000","0.89775"
"27615000","0.9027"
"27720000","0.8990999999999999"
"27825000","0.9045"
"27930000","0.9004500000000001"
"28035000","0.8957999999999999"
"28140000","0.9000999999999999"
"28245000","0.89375"
"28350000","0.8940499999999999"
"28455000","0.9056"
"28560000","0.8939"
"28665000","0.8957999999999999"
"28770000","0.897"
"28875000","0.8873500000000001"
"28980000","0.89465"
"29085000","0.8917999999999999"
"29190000","0.90355"
"29295000","0.8989499999999999"
"29400000","0.89795"
"29505000","0.90205"
"29610000","0.9137"
"29715000","0.8784500000000001"
"29820000","0.8730999999999999"
"29925000","0.8929"
"30030000","0.89575"
"30135000","0.91185"
"30240000","0.9164"
"30345000","0.9165"
"30450000","0.9051"
"30555000","0.9001"
"30660000","0.88695"
"30765000","0.89785"
"30870000","0.8993499999999999"
"30975000","0.89955"
"31080000","0.90525"
"31185000","0.90485"
"31290000","0.8950999999999999"
"31395000","0.89885"
"31500000","0.8817"
"31605000","0.8918499999999999"
"31710000","0.9092"
"31815000","0.91605"
"31920000","0.9143"
"32025000","0.91025"
"32130000","0.9026"
"32235000","0.8932"
"32340000","0.89875"
"32445000","0.9098"
"32550000","0.8949"
"32655000","0.8905"
"32760000","0.89575"
"32865000","0.9027"
"32970000","0.90635"
"33075000","0.91275"
"33180000","0.8944"
"33285000","0.90835"
"33390000","0.89915"
"33495000","0.90575"
"33600000","0.9077"
"33705000","0.9026"
"33810000","0.7788999999999999"
"33915000","0.77525"
"34020000","0.79425"
"34125000","0.7868499999999999"
"34230000","0.8249"
"34335000","0.8222999999999999"
"34440000","0.8245"
"34545000","0.8176500000000001"
"34650000","0.8112"
"34755000","0.8107000000000001"
